Fecha;Mes;Día de la Semana;Horario;Diurno/nocturno;Edad agrupada;Edad;Sexo;Tipo de víctima;Código de partido
1/2/2020;Febrero;Sábado;18:50:00;Diurno;Sin determinar;Sin determinar;Masculino;Conductor;441
1/2/2020;Febrero;Sábado;18:50:00;Diurno;25 - 34;26;Masculino;Conductor;441
1/2/2020;Febrero;Sábado;18:50:00;Diurno;25 - 34;25;Femenino;Acompañante;441
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;65 - 74;73;Masculino;Conductor;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;55 - 64;62;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;35 - 44;37;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;15 - 24;16;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;5 - 14;8;Masculino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;25 - 34;32;Femenino;Conductor;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;25 - 34;26;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;5 - 14;8;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;15 - 24;24;Masculino;Acompañante;420
1/2/2020;Febrero;Sábado;23:55:00;Nocturno;15 - 24;22;Femenino;Acompañante;420
1/2/2020;Febrero;Sábado;08:00:00;Diurno;15 - 24;19;Masculino;Conductor;778
20/1/2020;Enero;Lunes;23:30:00;Nocturno;25 - 34;26;Femenino;Conductor;441
20/1/2020;Enero;Lunes;23:30:00;Nocturno;25 - 34;26;Masculino;Acompañante;441
20/1/2020;Enero;Lunes;23:30:00;Nocturno;25 - 34;27;Femenino;Acompañante;441
20/1/2020;Enero;Lunes;23:30:00;Nocturno;25 - 34;27;Femenino;Acompañante;441
20/1/2020;Enero;Lunes;23:30:00;Nocturno;25 - 34;27;Femenino;Acompañante;441
2/2/2020;Febrero;Domingo;19:55:00;Nocturno;0 - 4;4;Femenino;Acompañante;392
2/2/2020;Febrero;Domingo;19:55:00;Nocturno;15 - 24;22;Femenino;Conductor;392
2/2/2020;Febrero;Domingo;12:30:00;Diurno;25 - 34;29;Masculino;Conductor;441
2/2/2020;Febrero;Domingo;22:00:00;Nocturno;45 - 54;47;Masculino;Conductor;441
2/2/2020;Febrero;Domingo;09:00:00;Diurno;25 - 34;29;Masculino;Conductor;126
2/2/2020;Febrero;Domingo;09:00:00;Diurno;25 - 34;28;Masculino;Conductor;126
3/2/2020;Febrero;Lunes;06:10:00;Nocturno;45 - 54;47;Femenino;Acompañante;568
3/2/2020;Febrero;Lunes;06:10:00;Nocturno;35 - 44;39;Masculino;Conductor;568
28/1/2020;Enero;Martes;14:20:00;Diurno;25 - 34;33;Masculino;Conductor;252
30/1/2020;Enero;Jueves;13:30:00;Diurno;25 - 34;32;Masculino;Conductor;861
2/2/2020;Febrero;Domingo;08:45:00;Diurno;35 - 44;41;Masculino;Pasajero;609
1/2/2020;Febrero;Sábado;09:40:00;Diurno;25 - 34;28;Masculino;Conductor;581
1/2/2020;Febrero;Sábado;09:40:00;Diurno;15 - 24;19;Femenino;Acompañante;581
1/2/2020;Febrero;Sábado;09:40:00;Diurno;55 - 64;60;Masculino;Conductor;581
1/2/2020;Febrero;Sábado;09:40:00;Diurno;55 - 64;58;Femenino;Acompañante;581
1/2/2020;Febrero;Sábado;09:40:00;Diurno;25 - 34;27;Femenino;Pasajero;581
1/2/2020;Febrero;Sábado;01:55:00;Nocturno;35 - 44;35;Masculino;Conductor;224
3/2/2020;Febrero;Lunes;03:00:00;Nocturno;55 - 64;55;Masculino;Conductor;112
3/2/2020;Febrero;Lunes;03:00:00;Nocturno;25 - 34;31;Masculino;Conductor;112
1/2/2020;Febrero;Sábado;12:20:00;Diurno;15 - 24;23;Masculino;Conductor;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;25 - 34;31;Femenino;Conductor;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;35 - 44;41;Femenino;Acompañante;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;35 - 44;37;Masculino;Conductor;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;45 - 54;54;Femenino;Acompañante;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;45 - 54;48;Masculino;Conductor;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;35 - 44;40;Femenino;Acompañante;182
1/2/2020;Febrero;Sábado;12:20:00;Diurno;25 - 34;28;Masculino;Conductor;182
2/2/2020;Febrero;Domingo;08:00:00;Diurno;25 - 34;29;Masculino;Conductor;91
2/2/2020;Febrero;Domingo;08:00:00;Diurno;15 - 24;18;Masculino;Conductor;91
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;25 - 34;34;Femenino;Conductor;518
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;25 - 34;29;Masculino;Acompañante;518
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;5 - 14;7;Femenino;Pasajero;518
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;5 - 14;8;Femenino;Pasajero;518
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;5 - 14;6;Femenino;Pasajero;518
1/2/2020;Febrero;Sábado;05:50:00;Nocturno;25 - 34;29;Masculino;Conductor;518
3/2/2020;Febrero;Lunes;17:15:00;Diurno;15 - 24;20;Masculino;Conductor;861
3/2/2020;Febrero;Lunes;17:15:00;Diurno;45 - 54;47;Femenino;Conductor;861
26/1/2020;Enero;Domingo;12:00:00;Diurno;45 - 54;50;Masculino;Conductor;497
4/2/2020;Febrero;Martes;12:00:00;Diurno;45 - 54;49;Femenino;Conductor;833
4/2/2020;Febrero;Martes;12:00:00;Diurno;55 - 64;55;Masculino;Acompañante;833
5/2/2020;Febrero;Miércoles;07:45:00;Diurno;15 - 24;24;Femenino;Acompañante;427
2/2/2020;Febrero;Domingo;08:45:00;Diurno;55 - 64;56;Masculino;Conductor;336
2/2/2020;Febrero;Domingo;08:45:00;Diurno;25 - 34;32;Masculino;Conductor;336
2/2/2020;Febrero;Domingo;08:45:00;Diurno;45 - 54;48;Masculino;Conductor;336
2/2/2020;Febrero;Domingo;08:45:00;Diurno;65 - 74;72;Masculino;Acompañante;336
2/2/2020;Febrero;Domingo;08:45:00;Diurno;25 - 34;26;Masculino;Conductor;336
2/2/2020;Febrero;Domingo;08:45:00;Diurno;5 - 14;10;Femenino;Acompañante;336
19/1/2020;Enero;Domingo;18:00:00;Diurno;25 - 34;28;Masculino;Acompañante;182
19/1/2020;Enero;Domingo;18:00:00;Diurno;25 - 34;27;Femenino;Conductor;182
5/2/2020;Febrero;Miércoles;01:00:00;Nocturno;25 - 34;28;Masculino;Conductor;441
6/2/2020;Febrero;Jueves;22:50:00;Nocturno;45 - 54;51;Masculino;Conductor;623
7/2/2020;Febrero;Viernes;02:10:00;Nocturno;45 - 54;47;Masculino;Acompañante;385
7/2/2020;Febrero;Viernes;02:10:00;Nocturno;45 - 54;45;Masculino;Conductor;385
7/2/2020;Febrero;Viernes;02:10:00;Nocturno;15 - 24;22;Masculino;Conductor;385
6/2/2020;Febrero;Jueves;16:55:00;Diurno;55 - 64;59;Masculino;Conductor;91
6/2/2020;Febrero;Jueves;16:55:00;Diurno;45 - 54;53;Femenino;Acompañante;91
6/2/2020;Febrero;Jueves;19:35:00;Nocturno;35 - 44;42;Masculino;Conductor;238
6/2/2020;Febrero;Jueves;19:35:00;Nocturno;15 - 24;24;Masculino;Acompañante;238
6/2/2020;Febrero;Jueves;19:35:00;Nocturno;25 - 34;29;Masculino;Pasajero;238
6/2/2020;Febrero;Jueves;19:35:00;Nocturno;15 - 24;21;Masculino;Conductor;238
8/2/2020;Febrero;Sábado;05:00:00;Nocturno;35 - 44;44;Masculino;Conductor;260
8/2/2020;Febrero;Sábado;05:00:00;Nocturno;Sin determinar;Sin determinar;Masculino;Acompañante;260
7/2/2020;Febrero;Viernes;14:30:00;Diurno;35 - 44;42;Masculino;Conductor;568
8/2/2020;Febrero;Sábado;07:00:00;Diurno;25 - 34;31;Masculino;Conductor;410
7/2/2020;Febrero;Viernes;05:45:00;Nocturno;25 - 34;25;Femenino;Conductor;168
7/2/2020;Febrero;Viernes;05:45:00;Nocturno;55 - 64;58;Masculino;Acompañante;168
7/2/2020;Febrero;Viernes;05:45:00;Nocturno;45 - 54;46;Masculino;Conductor;168
3/2/2020;Febrero;Lunes;10:30:00;Diurno;35 - 44;44;Femenino;Conductor;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;45 - 54;50;Masculino;Conductor;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;15 - 24;20;Femenino;Acompañante;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;45 - 54;51;Masculino;Conductor;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;55 - 64;58;Masculino;Conductor;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;45 - 54;54;Femenino;Acompañante;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;45 - 54;53;Femenino;Acompañante;336
3/2/2020;Febrero;Lunes;10:30:00;Diurno;35 - 44;42;Masculino;Conductor;336
4/2/2020;Febrero;Martes;15:00:00;Diurno;65 - 74;67;Masculino;Conductor;420
4/2/2020;Febrero;Martes;15:00:00;Diurno;45 - 54;51;Masculino;Conductor;420
6/2/2020;Febrero;Jueves;10:30:00;Diurno;15 - 24;22;Masculino;Conductor;868
6/2/2020;Febrero;Jueves;10:30:00;Diurno;15 - 24;19;Femenino;Acompañante;868
8/2/2020;Febrero;Sábado;19:15:00;Nocturno;35 - 44;39;Femenino;Acompañante;410
8/2/2020;Febrero;Sábado;19:15:00;Nocturno;35 - 44;37;Masculino;Conductor;410
8/2/2020;Febrero;Sábado;19:15:00;Nocturno;25 - 34;31;Masculino;Conductor;410
8/2/2020;Febrero;Sábado;16:00:00;Diurno;45 - 54;45;Masculino;Conductor;441
8/2/2020;Febrero;Sábado;16:00:00;Diurno;35 - 44;35;Femenino;Conductor;441
9/2/2020;Febrero;Domingo;00:40:00;Nocturno;65 - 74;65;Masculino;Conductor;217
9/2/2020;Febrero;Domingo;00:40:00;Nocturno;55 - 64;62;Femenino;Acompañante;217
9/2/2020;Febrero;Domingo;00:40:00;Nocturno;25 - 34;31;Masculino;Conductor;217
9/2/2020;Febrero;Domingo;00:40:00;Nocturno;35 - 44;43;Femenino;Acompañante;217
9/2/2020;Febrero;Domingo;00:40:00;Nocturno;35 - 44;35;Masculino;Acompañante;217
8/2/2020;Febrero;Sábado;06:10:00;Nocturno;25 - 34;26;Masculino;Conductor;826
8/2/2020;Febrero;Sábado;06:10:00;Nocturno;35 - 44;38;Masculino;Conductor;826
8/2/2020;Febrero;Sábado;06:10:00;Nocturno;35 - 44;38;Femenino;Acompañante;826
8/2/2020;Febrero;Sábado;06:10:00;Nocturno;0 - 4;3;Femenino;Pasajero;826
4/2/2020;Febrero;Martes;07:30:00;Diurno;45 - 54;49;Masculino;Conductor;252
4/2/2020;Febrero;Martes;07:30:00;Diurno;25 - 34;28;Masculino;Conductor;252
4/2/2020;Febrero;Martes;14:10:00;Diurno;75 y más;75;Femenino;Conductor;515
8/2/2020;Febrero;Sábado;19:40:00;Nocturno;75 y más;87;Masculino;Conductor;812
8/2/2020;Febrero;Sábado;19:40:00;Nocturno;75 y más;80;Femenino;Acompañante;812
8/2/2020;Febrero;Sábado;19:40:00;Nocturno;75 y más;75;Masculino;Conductor;812
3/2/2020;Febrero;Lunes;16:30:00;Diurno;15 - 24;21;Masculino;Conductor;119
3/2/2020;Febrero;Lunes;16:30:00;Diurno;15 - 24;19;Femenino;Acompañante;119
3/2/2020;Febrero;Lunes;16:30:00;Diurno;25 - 34;25;Masculino;Acompañante;119
3/2/2020;Febrero;Lunes;16:30:00;Diurno;15 - 24;17;Femenino;Acompañante;119
10/2/2020;Febrero;Lunes;04:20:00;Nocturno;45 - 54;49;Femenino;Conductor;308
10/2/2020;Febrero;Lunes;04:20:00;Nocturno;35 - 44;38;Femenino;Acompañante;308
10/2/2020;Febrero;Lunes;04:20:00;Nocturno;25 - 34;28;Femenino;Acompañante;308
11/2/2020;Febrero;Martes;15:00:00;Diurno;55 - 64;64;Masculino;Conductor;168
11/2/2020;Febrero;Martes;15:00:00;Diurno;45 - 54;53;Masculino;Conductor;168
11/2/2020;Febrero;Martes;15:00:00;Diurno;15 - 24;16;Masculino;Acompañante;168
11/2/2020;Febrero;Martes;15:00:00;Diurno;45 - 54;49;Masculino;Conductor;168
11/2/2020;Febrero;Martes;15:00:00;Diurno;35 - 44;42;Femenino;Acompañante;168
11/2/2020;Febrero;Martes;17:00:00;Diurno;45 - 54;48;Masculino;Conductor;351
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;24;Masculino;Conductor;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;35 - 44;35;Masculino;Acompañante;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;75 y más;75;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;30;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;21;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;23;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;65 - 74;66;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;61;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;64;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;20;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;30;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;75 y más;79;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;45 - 54;48;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;61;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;20;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;19;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;35 - 44;44;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;23;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;23;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;33;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;65 - 74;65;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;61;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;35 - 44;35;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;45 - 54;51;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;27;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;26;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;21;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;57;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;17;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;19;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;33;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;55 - 64;64;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;35 - 44;44;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;19;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;19;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;18;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;35 - 44;36;Masculino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;25 - 34;32;Femenino;Pasajero;119
4/2/2020;Febrero;Martes;06:30:00;Nocturno;15 - 24;21;Masculino;Pasajero;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;35 - 44;35;Masculino;Conductor;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;25 - 34;32;Femenino;Acompañante;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;5 - 14;14;Femenino;Acompañante;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;5 - 14;9;Masculino;Acompañante;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;Sin determinar;Sin determinar;Masculino;Acompañante;119
5/2/2020;Febrero;Miércoles;14:20:00;Diurno;35 - 44;37;Masculino;Conductor;119
12/2/2020;Febrero;Miércoles;20:10:00;Nocturno;55 - 64;60;Masculino;Conductor;532
12/2/2020;Febrero;Miércoles;20:10:00;Nocturno;25 - 34;33;Masculino;Conductor;532
12/2/2020;Febrero;Miércoles;20:10:00;Nocturno;25 - 34;33;Femenino;Pasajero;532
11/2/2020;Febrero;Martes;16:50:00;Diurno;25 - 34;30;Masculino;Conductor;826
12/2/2020;Febrero;Miércoles;10:00:00;Diurno;45 - 54;50;Masculino;Conductor;638
12/2/2020;Febrero;Miércoles;10:00:00;Diurno;25 - 34;33;Masculino;Conductor;638
13/2/2020;Febrero;Jueves;02:10:00;Nocturno;65 - 74;73;Masculino;Conductor;623
12/2/2020;Febrero;Miércoles;02:30:00;Nocturno;25 - 34;33;Masculino;Conductor;49
12/2/2020;Febrero;Miércoles;02:30:00;Nocturno;55 - 64;59;Masculino;Conductor;49
13/2/2020;Febrero;Jueves;20:30:00;Nocturno;65 - 74;70;Masculino;Peaton;175
13/2/2020;Febrero;Jueves;14:50:00;Diurno;55 - 64;63;Masculino;Conductor;826
13/2/2020;Febrero;Jueves;14:50:00;Diurno;55 - 64;58;Masculino;Conductor;826
14/2/2020;Febrero;Viernes;09:00:00;Diurno;35 - 44;35;Masculino;Acompañante;547
14/2/2020;Febrero;Viernes;09:00:00;Diurno;45 - 54;49;Femenino;Conductor;547
14/2/2020;Febrero;Viernes;09:00:00;Diurno;5 - 14;10;Masculino;Acompañante;547
14/2/2020;Febrero;Viernes;09:00:00;Diurno;5 - 14;8;Femenino;Acompañante;547
14/2/2020;Febrero;Viernes;09:00:00;Diurno;5 - 14;6;Femenino;Acompañante;547
15/2/2020;Febrero;Sábado;09:30:00;Diurno;55 - 64;56;Masculino;Conductor;410
15/2/2020;Febrero;Sábado;09:30:00;Diurno;35 - 44;38;Masculino;Conductor;410
15/2/2020;Febrero;Sábado;15:30:00;Diurno;25 - 34;29;Masculino;Conductor;875
15/2/2020;Febrero;Sábado;15:30:00;Diurno;25 - 34;30;Femenino;Conductor;875
15/2/2020;Febrero;Sábado;08:50:00;Diurno;15 - 24;22;Masculino;Conductor;91
15/2/2020;Febrero;Sábado;08:50:00;Diurno;15 - 24;23;Masculino;Conductor;91
15/2/2020;Febrero;Sábado;08:50:00;Diurno;75 y más;85;Masculino;Conductor;91
14/2/2020;Febrero;Viernes;23:30:00;Nocturno;15 - 24;24;Masculino;Conductor;91
14/2/2020;Febrero;Viernes;23:30:00;Nocturno;15 - 24;20;Femenino;Acompañante;91
15/2/2020;Febrero;Sábado;07:45:00;Diurno;45 - 54;48;Masculino;Conductor;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;25 - 34;25;Femenino;Acompañante;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;45 - 54;48;Masculino;Conductor;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;45 - 54;49;Masculino;Conductor;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;45 - 54;48;Femenino;Acompañante;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;15 - 24;18;Femenino;Acompañante;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;25 - 34;30;Masculino;Conductor;812
15/2/2020;Febrero;Sábado;07:45:00;Diurno;25 - 34;31;Femenino;Acompañante;812
13/2/2020;Febrero;Jueves;18:50:00;Diurno;25 - 34;28;Masculino;Conductor;497
13/2/2020;Febrero;Jueves;18:50:00;Diurno;25 - 34;28;Masculino;Conductor;497
13/2/2020;Febrero;Jueves;18:50:00;Diurno;15 - 24;24;Femenino;Acompañante;497
13/2/2020;Febrero;Jueves;18:50:00;Diurno;15 - 24;24;Masculino;Acompañante;497
11/2/2020;Febrero;Martes;18:50:00;Diurno;25 - 34;31;Masculino;Conductor;861
11/2/2020;Febrero;Martes;18:50:00;Diurno;45 - 54;50;Masculino;Conductor;861
13/2/2020;Febrero;Jueves;09:26:00;Diurno;25 - 34;29;Masculino;Conductor;861
13/2/2020;Febrero;Jueves;09:26:00;Diurno;35 - 44;38;Femenino;Conductor;861
15/2/2020;Febrero;Sábado;15:10:00;Diurno;55 - 64;55;Masculino;Conductor;756
15/2/2020;Febrero;Sábado;11:20:00;Diurno;45 - 54;54;Masculino;Conductor;861
15/2/2020;Febrero;Sábado;11:20:00;Diurno;45 - 54;51;Masculino;Conductor;861
16/2/2020;Febrero;Domingo;12:00:00;Diurno;35 - 44;38;Masculino;Conductor;763
16/2/2020;Febrero;Domingo;12:00:00;Diurno;25 - 34;34;Femenino;Acompañante;763
15/2/2020;Febrero;Sábado;08:45:00;Diurno;25 - 34;29;Masculino;Conductor;623
15/2/2020;Febrero;Sábado;08:45:00;Diurno;75 y más;84;Masculino;Conductor;623
15/2/2020;Febrero;Sábado;22:25:00;Nocturno;25 - 34;26;Masculino;Conductor;35
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;15 - 24;19;Masculino;Conductor;315
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;35 - 44;41;Masculino;Conductor;315
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;25 - 34;26;Femenino;Acompañante;315
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;0 - 4;3;Femenino;Acompañante;315
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;5 - 14;7;Masculino;Acompañante;315
16/2/2020;Febrero;Domingo;03:25:00;Nocturno;5 - 14;9;Femenino;Acompañante;315
16/2/2020;Febrero;Domingo;19:30:00;Nocturno;25 - 34;30;Masculino;Conductor;70
16/2/2020;Febrero;Domingo;19:30:00;Nocturno;45 - 54;46;Femenino;Conductor;70
16/2/2020;Febrero;Domingo;19:30:00;Nocturno;55 - 64;64;Masculino;Conductor;70
15/2/2020;Febrero;Sábado;22:00:00;Nocturno;25 - 34;30;Masculino;Conductor;875
16/2/2020;Febrero;Domingo;19:05:00;Nocturno;35 - 44;37;Masculino;Conductor;623
15/2/2020;Febrero;Sábado;14:00:00;Diurno;45 - 54;46;Masculino;Conductor;441
15/2/2020;Febrero;Sábado;14:00:00;Diurno;15 - 24;22;Masculino;Conductor;441
16/2/2020;Febrero;Domingo;08:30:00;Diurno;45 - 54;51;Masculino;Conductor;371
16/2/2020;Febrero;Domingo;08:30:00;Diurno;45 - 54;47;Masculino;Conductor;371
16/2/2020;Febrero;Domingo;17:20:00;Diurno;35 - 44;41;Masculino;Conductor;175
16/2/2020;Febrero;Domingo;17:20:00;Diurno;15 - 24;20;Masculino;Acompañante;175
16/2/2020;Febrero;Domingo;17:20:00;Diurno;5 - 14;11;Femenino;Acompañante;175
14/2/2020;Febrero;Viernes;15:10:00;Diurno;35 - 44;44;Femenino;Conductor;210
14/2/2020;Febrero;Viernes;15:10:00;Diurno;55 - 64;64;Masculino;Conductor;210
16/2/2020;Febrero;Domingo;06:30:00;Nocturno;25 - 34;30;Masculino;Conductor;413
16/2/2020;Febrero;Domingo;06:30:00;Nocturno;25 - 34;34;Masculino;Acompañante;413
16/2/2020;Febrero;Domingo;06:30:00;Nocturno;25 - 34;31;Femenino;Acompañante;413
17/2/2020;Febrero;Lunes;00:00:00;Nocturno;35 - 44;42;Masculino;Conductor;175
17/2/2020;Febrero;Lunes;00:00:00;Nocturno;55 - 64;56;Masculino;Conductor;175
17/2/2020;Febrero;Lunes;07:00:00;Diurno;75 y más;76;Masculino;Conductor;547
17/2/2020;Febrero;Lunes;07:00:00;Diurno;65 - 74;70;Femenino;Acompañante;547
17/2/2020;Febrero;Lunes;07:00:00;Diurno;55 - 64;63;Femenino;Acompañante;547
17/2/2020;Febrero;Lunes;15:00:00;Diurno;45 - 54;52;Masculino;Conductor;91
17/2/2020;Febrero;Lunes;15:00:00;Diurno;65 - 74;66;Masculino;Conductor;91
17/2/2020;Febrero;Lunes;10:50:00;Diurno;45 - 54;47;Femenino;Conductor;35
17/2/2020;Febrero;Lunes;10:50:00;Diurno;15 - 24;22;Femenino;Acompañante;35
17/2/2020;Febrero;Lunes;17:30:00;Diurno;35 - 44;39;Masculino;Conductor;476
15/2/2020;Febrero;Sábado;19:50:00;Nocturno;55 - 64;58;Masculino;Conductor;224
15/2/2020;Febrero;Sábado;18:40:00;Diurno;45 - 54;45;Masculino;Conductor;532
15/2/2020;Febrero;Sábado;18:40:00;Diurno;45 - 54;49;Femenino;Acompañante;532
18/2/2020;Febrero;Martes;22:55:00;Nocturno;55 - 64;57;Masculino;Conductor;819
17/2/2020;Febrero;Lunes;06:10:00;Nocturno;25 - 34;28;Masculino;Conductor;515
17/2/2020;Febrero;Lunes;06:10:00;Nocturno;25 - 34;27;Masculino;Acompañante;515
19/2/2020;Febrero;Miércoles;07:30:00;Diurno;75 y más;83;Femenino;Sin determinar;427
16/2/2020;Febrero;Domingo;07:20:00;Diurno;65 - 74;72;Masculino;Conductor;497
16/2/2020;Febrero;Domingo;07:20:00;Diurno;Sin determinar;Sin determinar;Masculino;Conductor;497
17/2/2020;Febrero;Lunes;06:20:00;Nocturno;15 - 24;20;Masculino;Conductor;497
17/2/2020;Febrero;Lunes;06:20:00;Nocturno;45 - 54;54;Masculino;Conductor;497
17/2/2020;Febrero;Lunes;06:20:00;Nocturno;25 - 34;25;Masculino;Acompañante;497
17/2/2020;Febrero;Lunes;06:20:00;Nocturno;25 - 34;26;Masculino;Acompañante;497
17/2/2020;Febrero;Lunes;06:20:00;Nocturno;25 - 34;25;Masculino;Acompañante;497
16/2/2020;Febrero;Domingo;09:00:00;Diurno;45 - 54;49;Masculino;Conductor;525
19/2/2020;Febrero;Miércoles;01:00:00;Nocturno;35 - 44;41;Masculino;Conductor;182
18/2/2020;Febrero;Martes;23:30:00;Nocturno;55 - 64;58;Masculino;Conductor;819
19/2/2020;Febrero;Miércoles;05:00:00;Nocturno;15 - 24;22;Femenino;Acompañante;651
19/2/2020;Febrero;Miércoles;01:55:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;651
10/2/2020;Febrero;Lunes;15:30:00;Diurno;35 - 44;43;Masculino;Conductor;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;35 - 44;40;Femenino;Acompañante;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;0 - 4;4;Femenino;Pasajero;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;75 y más;78;Femenino;Pasajero;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;5 - 14;9;Masculino;Pasajero;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;45 - 54;48;Masculino;Conductor;420
10/2/2020;Febrero;Lunes;15:30:00;Diurno;45 - 54;51;Femenino;Acompañante;420
